,fecha_hora,real,estimado,mape,r2
2,2021-03-20 23:00:00,2347,2330.5464822897097,4.761271667456488,0.9178795780132823
3,2021-03-21 23:00:00,2292,2113.387862124453,4.764161535548964,0.6485650560313554
4,2021-03-22 23:00:00,2426,2642.1591285807053,11.446197655071082,0.7823991044141645
5,2021-03-23 23:00:00,2395,2465.6287424855336,14.763534152360682,0.48172041178653907
6,2021-03-24 23:00:00,2401,2307.719394451703,3.8612548910050233,0.8923524967110541
7,2021-03-25 23:00:00,2387,2549.437625800381,3.943821543275465,0.9355354794326758
8,2021-03-26 23:00:00,2399,2411.60746767364,9.59231145128117,0.7018626825104268
9,2021-03-27 23:00:00,2315,2278.841530407492,4.770885204768014,0.8385239860095537
10,2021-03-28 23:00:00,2308,2314.408180026392,3.3290290444686947,0.9319460216732622
11,2021-03-29 23:00:00,2490,2617.92790099185,6.416558104982366,0.7268689404080098
12,2021-03-30 23:00:00,2531,2663.260283830131,8.931530927193165,0.9315932349678366
13,2021-03-31 23:00:00,2557,2636.0303531134814,8.13611450639865,0.985004503662438
14,2021-04-01 23:00:00,2533,2505.389155542056,6.269512990815553,0.9307232802405561
15,2021-04-02 23:00:00,2453,2309.1184046316475,4.670161275700907,0.7116029324155939
16,2021-04-03 23:00:00,2496,2456.604297551973,4.418367460190792,0.9707914836083457
17,2021-04-04 23:00:00,2604,2482.7622253934883,2.2386524643681986,0.9429166189292932
18,2021-04-05 23:00:00,2866,2927.668701799209,5.877809885770078,0.8889803374669745
19,2021-04-06 23:00:00,2852,2939.607893088204,4.943908984783539,0.9925384863463024
20,2021-04-07 23:00:00,2855,2919.2165308787166,3.634017863343783,0.9955503608948943
21,2021-04-08 23:00:00,2989,3022.827309102184,2.784177811776098,0.9917433706273937
22,2021-04-09 23:00:00,2974,3079.1104034700616,2.3601016364703455,0.9941833934844042
23,2021-04-10 23:00:00,2895,2905.448845334771,3.619688106021182,0.9557520983066552
24,2021-04-11 23:00:00,2789,2561.302069587631,5.439982792503818,0.6574169799938885
25,2021-04-12 23:00:00,2929,2950.3591988062885,8.740759844294814,0.8781740790660466
26,2021-04-13 23:00:00,2894,2927.559376797496,2.4168044089903375,0.9960492787691066
27,2021-04-14 23:00:00,2940,2950.8711073695595,2.0562754633782854,0.9976569424049636
28,2021-04-15 23:00:00,2930,2900.841089223475,1.7175145278579333,0.9890825518120385
29,2021-04-16 23:00:00,2880,2932.8755302102363,0.7433982044678402,0.9944053030792224
30,2021-04-17 23:00:00,2819,2824.283178830497,1.3812796422269324,0.9899005984176429
31,2021-04-18 23:00:00,2763,2568.016008552329,4.092198280402188,0.7712798567858159
32,2021-04-19 23:00:00,2961,3301.047823935721,10.701025582549011,0.8722678803326558
33,2021-04-20 23:00:00,3012,2979.5083730789406,15.277393324289301,0.18388525328112976
34,2021-04-21 23:00:00,3002,2957.360712865242,4.206514956017852,0.9532987883464168
35,2021-04-22 23:00:00,2880,3088.3872376730305,2.137265780989031,0.9604115053706777
36,2021-04-23 23:00:00,2907,2888.736106311831,9.094354446103852,0.6301884290666889
37,2021-04-24 23:00:00,2909,2847.428860679503,5.492284983270577,0.9035106981915275
38,2021-04-25 23:00:00,2849,2659.6982442407048,2.9614014483312587,0.8716113087525827
39,2021-04-26 23:00:00,2895,2931.719388863828,7.184838932909162,0.9081891965656421
